2017 2016 2015 2014 2013 2012 2011 2010 2009 2008 2007 2006 2005 2004 2003 2002 2001 2000 1999 1998 1997 1996 1995 1994 1993 1992 1991 1990 1989 1988 1987 1986 1985
9286.27726091543 7948.49430893126 9404.70943475576 8603.75723432553 9836.53604152109 9488.25085957705 10002.7753177629 8255.56885588649 7042.39967299098 7433.04330291179 7126.50808977017 6412.83116364007 5118.44384004345 4404.50416154263 3631.25159261662 2749.48229457746 2833.89495094381 3699.88527766678 4486.20631976877 4010.02987863796 3516.44263567799 3126.37982678723 2670.47680541938 2335.05277030368 2041.75951988717 1785.30523595308 1561.06277672583 1364.98619048637 1193.53771545712 1043.62394883351 912.540033275539 797.920853829858 697.698364740483
665.573330580059 566.548445882007 658.942848964197 648.624090211758 746.562387039697 691.104319514071 747.247243478958 684.879395342688 659.023195250368 675.054192348151 670.359673627631 621.688954276579 554.2478120707 507.960699209367 467.401128747886 421.033669600383 419.120662786805 505.56178866514 519.744821181007 515.585944368289 514.859001779129 492.247261242637 445.355638228213 389.416944084576 340.504404397956 297.73550220564 260.338568690117 227.638860147781 199.046383753695 174.045252465694 152.184377000945 133.069326942606 116.355214128505
210.481150699465 175.152854503508 186.397300922537 166.0881825676 185.38716152792 172.44142770743 167.948965662948 141.233436936885 123.050927833774 131.557364841078 131.211790837656 107.819089067571 78.232637851544 72.2249667151359 61.0336855274023 41.7081239514348 56.6475539455115 80.5719080285524 85.4896919233997 61.2995116838805 60.2096244423198 5.60893190169072 44.8980378291736 39.2586400306694 34.3275762500297 30.015876512305 26.2457458761354 22.9491607986957 20.0666418035874 17.5461803072279 15.3423002407266 13.415237536322 11.7302226740559
935.654046603907 743.427692852242 836.706432876509 715.115533846258 809.296140141477 791.484281290158 806.493912799588 648.184172737686 534.774489165365 599.032460970755 531.940052313798 454.443972031207 381.135128006611 370.570408832592 317.038203749604 216.963257183515 234.066506821942 281.317857517936 302.350667336944 276.583059595434 279.739591543769 255.61466879578 252.973489002275 221.198867973461 193.415283892853 169.121444363998 147.879021595881 129.304743762054 113.063479721021 98.8621923272177 86.4446512336257 75.5868097904389 66.0927626262846
961.742741994547 870.037469332371 967.952839308405 866.663032892421 946.373460057967 910.984412351599 868.392786025504 713.083639961578 640.263868719627 652.76913317356 647.778370035483 558.001346767564 475.029909597024 410.178345410754 354.003903498642 27.0238481283407 310.675005345331 353.209918453947 417.551063682914 378.135377535596 349.495202709128 292.980481492147 29.2923768274669 25.6131210430095 22.3959965225051 19.5829574769044 17.1232489323208 14.972490970479 13.0918779927292 11.447478560144 10.0096231768837 8.7523689707568 7.65303161233641
3826.08175010609 3232.07756549639 3941.00171535066 3752.21999882719 4121.37226846048 3920.59975386128 4155.13428718595 3530.08704132636 3159.1547347846 3334.63507660742 3292.42277277801 2947.46726859281 2714.43892034454 2438.96353812508 2250.76864695605 1634.40641634218 163.000522618388 2045.81011149518 2124.60119575137 191.383308928154 186.884314544111 1629.71181350666 1332.75862331468 1165.35807732969 1018.98380144782 890.994800492808 779.081800296774 681.22558203252 595.66054994324 520.842875131113 455.422640630966 398.219485189406 348.201306296087
573.733582784986 489.860454248268 529.941891896504 488.255056211623 516.064117757506 488.647486842803 470.613515564491 378.499343772995 299.246194030622 302.421314591987 295.286212206898 242.165374949912 207.114184483164 180.179172979454 16.8923548966976 117.069192383344 128.913462342591 171.153268462316 175.684058476848 163.500871154309 156.829550424251 12.5934557096816 119.744855777752 104.704357156753 91.5530135837844 80.0535385907962 69.9984499695722 61.2063262211126 53.5185332120027 46.7963619776324 40.9185260303521 35.7789730171096 31.2849712428422
1473.53889239238 1277.76379818503 1547.70182579487 1401.00637297113 1536.56066358982 1395.80158987721 1449.18719639072 1164.67995666659 914.578632495019 1004.460428896 987.257471119721 861.08851226476 756.323962599243 69.3553024321999 585.799382357565 38.2311175854411 396.88038796871 498.969386485546 582.036888554734 516.33956620862 545.373476720472 436.637405818633 364.188497370771 318.444765358973 278.446654182193 243.472487725956 212.891235678769 186.151128006901 162.769699502935 142.325084784303 124.448406679608 108.817120668256 95.1491952887331
270.21491602746 233.658091785839 240.505422642242 212.974625438606 240.335654108612 208.136222230156 213.766878595545 177.040285820295 137.031501394868 152.735090755626 148.264519370041 120.790311677615 105.878975473796 87.0063734852815 76.367545377813 51.0720338669701 50.9022653333403 8.88455325996046 101.040572265346 73.0853537276365 75.9714187993434 68.7279613644712 74.2454387074402 64.9198738533865 56.7656423682397 49.6356194523135 43.4011598500525 37.9497767352234 33.1831121386854 29.0151622996653 25.3707259209857 22.1840473304952 19.3976300675961
215.841617456886 211.320360982322 241.843240295037 215.718470393376 243.796000873545 237.550685509848 222.948962265149 198.196402499737 166.688346678946 180.005821975618 180.340078290858 161.199506133951 137.713601878922 12.9832189814314 10.3619457724432 80.5557719728648 78.3391248296936 108.967558768274 148.005177900789 99.5204197533296 117.236004461055 77.389133196906 70.8447463932576 61.9463239640679 54.1655838720944 47.3621401312968 41.4132398741161 36.2115485515776 31.6632133223373 27.6861696888729 24.2086608278733 21.1679428994668 18.5091529754993
1597.21954298404 1299.68062474174 1287.09221661958 1195.66672721622 1386.69727074749 1255.53417966817 1233.19990719336 1019.71906899261 865.119494589075 983.636166448894 906.423395893133 761.453663647569 645.083402389225 550.641335924328 48.5552884712034 307.748871373637 320.047224009115 392.909162264588 472.96447658987 444.423016699987 416.229623394127 337.972653086297 264.994692636149 231.710153744862 202.606304354126 177.158030844157 154.90617625463 135.4492558282 118.436213119455 103.560085969528 90.552468063117 79.1786661391396 69.2334654777551
