2017 2016 2015 2014 2013 2012 2011 2010 2009 2008 2007 2006 2005 2004 2003 2002 2001 2000 1999 1998 1997 1996 1995 1994 1993 1992 1991 1990 1989 1988 1987 1986 1985
11342.4774563262 9708.47789460709 11487.1332989362 10508.831443228 12014.5764728432 11589.1727600767 12217.6250347319 10083.5459685392 8601.75259525527 9078.89391263581 8704.48459370856 7832.78281071303 6251.78769015578 5379.7649752348 4435.29610093103 3358.28234141467 3461.38594525533 4519.12689809046 5479.55791289709 4897.94480820422 4295.06574066152 3818.63385174777 3261.78317877679 2852.08837323587 2493.85309902719 2180.61380491914 1906.71879111837 1667.22623703592 1457.81503722977 1274.70683675875 1114.5978592505 974.599297674378 852.185192304334
860.945745229451 732.853093021882 852.368951848888 839.021224354729 965.708331657463 893.971101391305 966.594220875651 885.918912799166 852.472882986218 873.209619434317 867.137071553215 804.1795478405 716.941730806932 657.067497501656 604.60206955743 544.623905114825 542.14935422603 653.964410687107 672.310730976631 666.931057344391 665.990728006649 636.741536501096 576.08534511496 503.726405079481 440.456077082924 385.132790107891 336.758359649931 294.459977719224 257.474464979992 225.134500892837 196.856583413837 172.130501010215 150.510127038734
183.631847875991 152.810084068566 162.620171420365 144.901715777872 161.738886977413 150.444531090118 146.525134488572 123.217480142099 107.354360168977 114.775702846461 114.474210800188 94.0655184371076 68.2531609369842 63.0118376710112 53.2481337109465 36.3877708155379 49.4215038928689 70.2940301732922 74.5844939087126 53.4800506696179 52.5291911390653 4.89344782796591 39.1707743195944 34.2507468719786 29.9486972536442 26.1870046379698 22.8977977272654 20.0217301675862 17.5069097770175 15.3079622677575 13.3852125689659 11.7039689791872 10.233897232486
627.456073220979 498.547751248353 561.101119283327 479.561421654865 542.719587447083 530.774831741509 540.840394415645 434.676788099383 358.623470125922 401.715310329573 356.722677174583 304.753269891383 255.591852195388 248.50707846767 212.608011591246 145.497060457038 156.966617924777 188.653700420394 202.758448116125 185.478512194862 187.595304345217 171.416964338934 169.645770907004 148.337490339855 129.705626746149 113.414009978644 99.1686943898742 86.7126552428938 75.8211512769569 66.2976697560453 57.9703808377473 50.689037289535 44.3222636147808
666.885319541454 603.295653207068 671.191484330332 600.955773709915 656.228053260305 631.688812819577 602.155207737867 494.461762310088 443.96755601859 452.638874155097 449.178212041661 386.925619705648 329.392112069774 284.423167448023 245.47105581895 18.7386988301393 215.426216561392 244.920495937267 289.535509206508 262.20414365153 242.344662205108 203.156596341028 20.3117270635194 17.7604817435869 15.5296844417931 13.5790854292989 11.8734905263089 10.3821261021131 9.07808383401189 7.93783520704632 6.94080699477065 6.06901006157108 5.30671478910184
3853.52340247574 3255.25886552524 3969.26760356851 3779.13189552658 4150.93182114748 3948.71931391068 4184.93598984299 3555.40574274198 3181.81301332544 3358.55194575152 3316.03688431183 2968.6072696274 2733.90758152217 2456.45641828992 2266.91174446634 1646.12880379685 164.169604715926 2060.48319313867 2139.83938752193 192.755959743264 188.22469740261 1641.40053005008 1342.31751442636 1173.71632823308 1026.29221801494 897.385246692138 784.669577382476 686.111508896715 599.93278216656 524.57849555223 458.689050133355 401.075618798963 350.698696531351
447.323266279208 381.929845123729 413.180167823934 380.678163306631 402.360073893912 380.984129973033 366.923570894303 295.104849744389 233.313490707002 235.789039189706 230.226008891494 188.809248321307 161.480861981342 140.480422605593 13.1704742310164 91.2754196179096 100.510049912941 133.443189278355 136.975713517719 127.476839283523 122.275405954695 9.81874847634377 93.361555979739 81.6349198345184 71.3812025351688 62.4153987741446 54.5757407521416 47.7207794413517 41.72683245533 36.4857524780166 31.9029759882253 27.8958170732131 24.3919755470265
1308.03464954213 1134.2485295675 1373.86778574435 1243.64880325642 1363.97797131487 1239.02860852295 1286.41807578914 1033.86598535836 811.855423165704 891.641918562982 876.371154443922 764.373180904858 671.375526269705 61.5654864484117 520.003845002031 33.9370930422378 352.303764676309 442.926379448473 516.663945194703 458.345583558971 484.118477072185 387.595372640407 323.283746350415 282.67783714794 247.17221486299 216.126260256839 188.979818781408 165.243093848072 144.48780954789 126.339483374366 110.470669527392 96.5950508889472 84.4622730735307
186.572429189514 161.331426203875 166.059230168677 147.050332409369 165.942011888558 143.709611425975 147.597351049924 122.239129784166 94.6146884361064 105.45737934712 102.370631303985 83.4008063047157 73.1051340342577 60.0743685610215 52.72868967356 35.2631659358191 35.1459476557001 6.13442332623114 69.7644130508643 50.4624695912581 52.4551803532822 47.453867068202 51.2634611720717 44.82453724454 39.1943714538297 34.2713800988075 29.9667388533201 26.2027801306528 22.9115917463025 20.0337915950815 17.5174562343503 15.317184042072 13.3932760464754
149.617838917157 146.483778716512 167.641733767557 149.532475409746 168.995355099353 164.66620579496 154.544532773423 137.386467783902 115.545604673573 124.777058260685 125.008759209371 111.740831200416 95.4607908585463 8.99975263842708 7.18272940925955 55.8399286332759 54.3033854998859 75.5345092715682 102.594741120714 68.9859087745013 81.2660590548483 53.6448670141473 49.1084063346149 42.9401670982996 37.5466867702082 32.8306521069861 28.7069728513351 25.1012464693607 21.9484157238922 19.191594862702 16.7810432428229 14.6732678723214 12.830238676906
1091.85190904372 888.455677558402 879.850299856644 817.352257193189 947.939855220319 858.277371424589 843.009765824696 697.075249960792 591.391694314785 672.409144290317 619.626850644975 520.52621066022 440.976037067016 376.415876244615 33.19217113535 210.375708330982 218.782805440533 268.590890202779 323.316333651743 303.805523378634 284.532649816173 231.036546038888 181.14914903976 158.395991848736 138.50073470805 121.104412370411 105.89314725657 92.5924862390998 80.9624487519043 70.7931968796916 61.9012493039114 54.1261707943043 47.3276775153724
