2017 2016 2015 2014 2013 2012 2011 2010 2009 2008 2007 2006 2005 2004 2003 2002 2001 2000 1999 1998 1997 1996 1995 1994 1993 1992 1991 1990 1989 1988 1987 1986 1985
126908.563931214 105748.116810913 112675.322006306 97846.7733849189 103637.483977942 99727.4013578868 105355.755579143 86644.1837329951 70016.1853245237 66024.9245185847 61938.9558291149 59638.9072290822 48287.4909030387 41170.8699405847 35704.8720910953 27140.5734803854 34554.8477910789 50357.5346430681 57541.8040937583 39817.9001758596 34148.9568616614 24705.2279038802 24989.3515544725 21850.5753193389 19106.0436580496 16706.2376586587 14607.8582098288 12773.0447655797 11168.6922367393 9765.85368393485 8539.21803506222 7466.65340381709 6528.80776949586
1572853.30208589 1368912.12626955 1703779.57423729 1583403.18223934 1920147.70937771 1847602.07550542 1891470.11093754 1656105.23937584 1370963.00906709 1483048.96806143 1498812.95702218 1342963.24477187 1197802.45557653 1182490.35604574 1029525.78400214 711847.51473581 707154.816809236 87214.659983502 1015204.36514475 968034.060801338 1018106.88571415 790041.766482676 659845.4695643 576965.87686201 504496.338033445 441129.302955342 385721.455748139 337273.086207846 294910.052279905 257868.008128403 225478.613231527 197157.473677374 172393.598087863
14.0062670511132 11.8159190165699 13.4023525959055 12.5882893867588 14.241263052512 12.815283732196 13.3543426601359 10.9698491835768 8.54703198635945 8.88520723568424 9.26675988311669 6.9062713744424 6.35078799479184 5.95954913224797 5.3269971714935 4.10484950830478 4.25182729412589 0.516317379417427 6.60726212535075 0.562642756037261 0.0564327315187074 0.45440983066183 4.03072890571305 3.52445101883231 3.0817639376694 2.6946803677431 2.35621625509431 2.06026477471258 1.80148614658954 1.57521129137724 1.37735758733408 1.20435520858162 1.05308271561136
176239.847301791 154683.997329501 169298.961369671 134550.540178512 138333.811806301 124466.703785579 123176.285555945 108370.691550034 92074.2734530687 101244.063600011 89830.7053947283 75870.7263650546 60424.8111921662 5151.89702285579 45814.7350998361 33145.1742997961 40902.3475211169 47501.0771044711 52975.5786847353 49422.0406054031 47940.992410028 36869.7905535116 33917.4700584405 29657.2815240071 25932.1920496642 22674.9907592274 19826.9087683124 17336.558831761 15159.0081761743 13254.9677888976 11590.0835359964 10134.31631904 8861.40008701253
428691.23193858 331635.620396858 360085.350480133 321689.214966848 384829.784012066 341720.974447543 331612.462293412 278453.035833373 237301.086010028 251647.531094756 227759.947390321 201695.501961973 159860.388086974 140558.108864825 117828.430332685 82072.3186122317 82547.0597328725 1100.00991367974 141414.958692323 122182.153780512 118928.440246365 95434.5443005099 69057.4644756419 60383.5327858885 52799.0863752398 46167.2809364264 40368.4604296951 35297.9981582169 30864.4090142452 26987.6988357445 23597.9210913349 20633.9148521741 18042.2012803114
792166.801017823 696936.448599978 775407.907408047 695150.664854674 745564.713664409 726470.564387698 713901.394180366 606067.529560087 527939.490703039 528763.698585487 531579.742183851 466192.583509643 374293.404616693 341565.483284487 31835.0294595536 223532.046118915 211271.953867501 292902.876224954 371202.625057513 289331.308734346 338234.309759593 252585.373975206 213675.893524641 186837.229257819 163369.623315571 142849.655436938 124907.088871931 109218.190290616 95499.8887420059 83504.6682742838 73016.1020651647 63844.947485797 55825.7316424028
696243.463518804 622936.853160696 702370.307475656 706249.615709642 838330.824628704 770566.083176291 717425.718002794 600830.95385909 501200.466198931 515178.291105517 504340.858578824 440424.63719981 346613.11189063 315948.103945784 295473.9771553 196705.557991582 224199.385395946 33220.4252735823 364593.397673551 329033.072195342 309297.861258951 237007.260200219 156927.254512928 137216.477463101 119981.463677686 104911.246028094 91733.91627172 80211.7190781767 70136.7622681536 61327.2658657911 53624.282287139 46888.8284878649 40999.3783262569
985465.216879506 799939.853727399 897917.473109261 813688.326124531 843516.190089574 787574.129990898 768531.705578778 616152.803177228 508851.507112253 480682.941539968 428257.013749753 378833.625908338 299305.824369754 239255.025393774 22202.9927792769 163756.948523314 160635.887260747 199826.935013492 248973.773122781 199747.920804313 179283.240626972 142304.590731237 136536.553461176 119386.941223467 104391.398298687 91279.3637819834 79814.2604489709 69789.2262508683 61023.3819532645 53358.5675764342 46656.4887535963 40796.2215195569 35672.0305092498
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2502279.81361831 2114734.73082138 2523009.67608635 2400408.64930506 2588102.05214985 2398341.74219681 2613041.71806631 2173033.66955114 1778451.98387833 2021723.91095011 2001009.24632846 1781476.35530878 1588980.43300658 1497383.01284905 1280008.21601593 929287.515007897 929865.033170496 1128850.43587874 1375663.46115804 1275372.87286875 1248077.54076274 1040216.59576613 888572.484544642 776963.738251136 679373.558215161 594041.148742445 519426.878088009 454184.499258036 397136.860005386 347254.663760186 303637.898284144 265499.596970375 232151.639797832
564032.654668145 485874.283535734 551636.332587526 463499.361766107 507545.867882347 481874.051942343 484731.360223336 381428.676218182 323711.04894211 332282.973785091 308237.625635806 252498.134861961 203176.598073117 191967.157893834 138997.058223106 112006.484614951 130381.174791187 17847.1871089757 202121.591938596 148799.823556361 132491.187060228 121941.125715021 134469.323562455 117579.36480413 102810.861700524 89897.3497706217 78605.8336844021 68732.5833852239 60099.4582383543 52550.6928831689 45950.0867969347 40178.5468621687 35131.9385987139
8177.11413405094 7861.34525725215 9296.44981355076 8095.30476403285 8853.7617271912 8266.56923958474 8101.42135244542 6653.31904577011 5594.38467684439 6007.25439469268 5758.00341688057 5530.925072064 4140.93035530808 3701.3005631548 3548.38585284062 276.011052117101 3206.62147528842 3694.41940119066 3588.90825107388 484.73963169596 4523.21713109353 3925.32061376508 3739.52924073335 3269.82735648016 2859.12216562566 2500.00341509516 2185.99161331037 1911.4211223113 1671.33793403948 1461.41028638503 1277.85050626484 1117.34666956565 977.002844909241
1527737.91992937 1247306.84747898 1421345.40297653 1182408.78612634 1291228.68293218 1243642.87788956 1272496.63840626 1081970.21975631 902252.511395166 988722.193705525 985378.821455177 936648.025915865 601898.604302298 598188.835093008 501643.236411739 402532.859017874 394975.921739691 561640.738438524 718275.438386314 451538.452276393 484376.779721587 376656.073792581 342077.360792411 299110.888121363 261541.199878012 228690.435387546 199965.87635959 174849.252617394 152887.391076088 133684.039251806 116892.715775261 102210.45891334 89372.3603048199
