2017 2016 2015 2014 2013 2012 2011 2010 2009 2008 2007 2006 2005 2004 2003 2002 2001 2000 1999 1998 1997 1996 1995 1994 1993 1992 1991 1990 1989 1988 1987 1986 1985
28828.7965018949 24675.7143352901 29196.4634305241 26709.9462455234 30537.0481471724 29455.8137242945 31053.1299020827 25629.0123444227 21862.7875685089 23075.5217347767 22123.8980612603 19908.3227242953 15889.9601772653 13673.5691383335 11273.0441133099 8535.63417598443 8797.68916575004 11486.1140533831 13927.209518336 12448.9428960229 10916.6252854865 9705.6942498822 8290.36547406259 7249.05785654249 6338.5432128301 5542.3933504205 4846.2435325214 4237.53329862877 3705.27983921706 3239.87983559941 2832.93618960281 2477.10651678427 2165.97066958837
2188.23707465681 1862.66825443224 2166.43772509151 2132.51225147488 2454.50864511172 2272.17652050175 2456.76028017934 2251.71054142342 2166.70188339553 2219.4077545315 2203.97336219645 2043.95632479297 1822.22687598304 1670.04653493224 1536.69690726819 1384.25240791337 1377.96292448425 1662.15952271213 1708.78975285557 1695.11641588068 1692.72641217762 1618.38471804551 1464.2169002311 1280.30459664418 1119.49251502937 978.879162420977 855.927486569085 748.419100527757 654.414256843202 572.216849165993 500.343809820008 437.498351175917 382.546568029894
466.730940755031 388.392292073112 413.326263775484 368.291856256307 411.086332511441 382.379844995945 372.418045426912 313.177758048937 272.858995296166 291.72157436179 290.955282087249 239.083189656783 173.47678184416 160.155085379063 135.339004795851 92.4855829811372 125.612987465139 178.663991087206 189.56891960952 135.928460391652 133.511692448869 12.4375130713958 99.5590501307461 87.0539805269319 76.1196045525856 66.5586359425513 58.1985684840582 50.8885635294132 44.4967284512588 38.9077369362306 34.0207481805574 29.7475874441602 26.0111551354324
1594.78416584172 1267.14218499063 1426.1319933929 1218.88526455361 1379.41226723602 1349.0526802034 1374.63598500846 1104.80348904949 911.501308322836 1021.02640078227 906.670126299562 774.581217799608 649.629282743126 631.622149747288 540.378689262282 369.805023963297 398.956815490095 479.494815809892 515.344382414411 471.424545839197 476.804725819661 435.684778826117 431.182995577158 377.024449823733 329.668463791384 288.260605033393 252.053761705274 220.394662608926 192.712090380541 168.506575155753 147.341382757314 128.834634807401 112.652418589661
1695.00016563303 1533.37643241988 1705.94500099904 1527.4292387735 1667.91294751258 1605.54237885147 1530.47780022248 1256.75696323781 1128.41752387746 1150.45712386108 1141.66127443451 983.435937590715 837.204940874055 722.908874745893 623.905592279829 47.627525588167 547.541626803733 622.50625259833 735.902743216957 666.435523313964 615.959341945602 516.356342473181 51.6256389638788 45.1412238581012 39.471280788078 34.5135083609767 30.178454704287 26.3879035076147 23.0734627849671 20.1753308949168 17.6412175542452 15.4254003771814 13.4878999176045
9794.37185685581 8273.78284475891 10088.5550308957 9605.29344576226 10550.284911376 10036.3281286789 10636.712172379 9036.65614799256 8087.10797278944 8536.31942033187 8428.2603072122 7545.21004777503 6948.68168141976 6243.49331716381 5761.73394398291 4183.91065649409 417.264406685001 5237.06138269101 5438.75837418593 489.921391456384 478.404433153546 4171.89296087374 3411.72363915467 2983.19562969115 2608.49268764729 2280.85413969779 1994.36848384217 1743.86672962347 1524.82913530051 1333.30365925574 1165.83465427711 1019.40051816263 891.359175692538
1136.94662068151 970.738344022993 1050.16624654355 967.556986111623 1022.66517482082 968.334651378847 932.597397507779 750.058150237561 593.005114679548 599.297133659815 585.157765164833 479.890166719691 410.430518988092 357.054402919534 33.47495491187 231.991688581418 255.463040283088 339.168101773382 348.146600767696 324.003629062514 310.783319519706 24.9559853936433 237.293951767036 207.488751943273 181.427220805203 158.639136535454 138.713339316018 121.290312872452 106.055697809868 92.7346197034398 81.0867296065391 70.9018674936141 61.9962703943682
3324.58802534762 2882.88164269061 3491.91391106907 3160.94066811723 3466.77729971351 3149.19767331886 3269.64590109016 2627.74267940059 2063.46584099667 2266.25651422164 2227.44332257882 1942.78181011696 1706.41277425566 156.478942734994 1321.67642258837 86.2567770531357 895.438723842476 1125.77120012871 1313.18751068593 1164.96167674497 1230.46778025881 985.138226278268 821.6795115346 718.472826956208 628.22937146183 549.320904507056 480.323699966938 419.992858194542 367.239844601801 321.1128494968 280.779614814838 245.512417890192 214.674941334463
474.20491816528 410.050703058522 422.067204649726 373.752923458645 421.769274858208 365.261924400398 375.143262485727 310.691117587451 240.478996719838 268.037502435202 260.192017925243 211.977046664668 185.808879976385 152.689018152695 134.018751217601 89.6272122815005 89.3292824899831 15.5916590894134 177.317880918138 128.258775248264 133.32358170406 120.611910599316 130.294628823633 113.929030715747 99.619026179499 87.1064233111224 76.1654602845125 66.5987319859444 58.2336282819988 50.9192196572409 44.5235340299725 38.9311756123157 34.0412428523006
380.278669083031 372.31293284093 426.089401245776 380.061703504452 429.52985542038 418.526601078178 392.800682475284 349.190601180979 293.678408147503 317.14168571665 317.730592287077 284.007942359427 242.629507016217 22.8743709987185 18.2561036832591 141.926483473078 138.021103058663 191.983541959434 260.76163036886 175.339182574188 206.551230806856 136.347368595342 124.817197848021 109.139589988235 95.4311609951674 83.4445730450998 72.9635550701475 63.7990006323972 55.7855559228084 48.7786363229723 42.6518177002871 37.2945553683258 32.6101895561596
